airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
5,5,1,1,4,1,1,-0.203293659,18,1.791800846
5,5,0,1,4,1,1,0.064326382,18,1.889997221
5,5,1,1,4,1,1,-0.109905415,18,2.23859435
5,5,3,1,1,1,1,0.436485501,18,2.23859435
5,5,3,1,3,1,1,1.155714361,18,2.23859435
5,5,2,1,4,1,1,-0.621449973,19,1.251720786
0,5,2,1,4,1,1,-0.597754448,19,1.251720786
0,5,4,1,1,1,1,-0.12105625,19,1.251720786
5,5,4,1,4,1,1,1.539024315,19,1.791800846
5,5,3,1,3,1,1,1.155714361,19,1.889997221
5,5,0,2,3,1,1,-0.318983572,19,2.09033536
0,5,1,1,3,1,1,-0.900220848,20,0.465667576
5,5,0,1,3,1,1,-0.342679097,20,1.595408097
5,5,0,1,4,1,1,0.621868133,20,1.796710665
5,5,1,2,4,1,1,-0.388676291,20,2.09033536
5,5,0,1,3,1,1,-0.482064535,20,2.23859435
5,5,0,2,3,1,1,-0.412371816,20,2.611258359
5,5,4,1,4,1,1,1.283948963,21,1.251720786
0,5,0,1,4,1,1,0.587021774,21,1.251720786
0,5,3,1,2,1,1,0.750102736,21,1.251720786
5,5,0,1,4,1,1,0.20371182,21,1.595408097
5,5,1,1,4,1,1,-0.342679097,21,1.791800846
5,5,1,1,4,1,1,-0.203293659,21,1.791800846
5,5,0,1,4,1,1,0.412789977,21,2.23859435
5,5,3,1,3,1,1,1.155714361,21,2.23859435
5,5,3,1,4,1,1,1.702105277,21,2.23859435
5,5,0,2,3,1,1,-0.412371816,21,2.611258359
5,5,1,0,1,1,1,-1.42291624,22,0.124435175
0,5,1,1,4,1,1,0.180016295,22,1.251720786
0,5,0,1,3,1,1,-0.075059056,22,1.317652638
0,5,4,1,4,1,1,1.690954442,22,1.317652638
5,5,3,1,3,1,1,1.458180761,22,1.595408097
5,5,1,1,4,1,1,0.238558179,22,1.889997221
5,5,3,1,1,1,1,0.436485501,22,1.889997221
5,5,0,2,3,1,1,-0.412371816,22,2.611258359
0,5,1,1,3,1,1,-0.900220848,23,0.465667576
5,5,2,1,4,1,1,-0.621449973,23,1.251720786
5,5,4,1,3,1,1,0.737558047,23,1.251720786
0,5,3,1,1,1,1,0.227407344,23,1.251720786
0,5,3,1,3,1,1,1.771797996,23,1.251720786
5,5,0,1,3,1,1,-0.342679097,23,1.595408097
5,5,3,1,4,1,1,2.004571677,23,1.595408097
5,5,1,1,3,1,1,-0.887676159,23,1.791800846
5,5,1,1,4,1,1,-0.551757254,23,1.791800846
5,5,0,1,4,1,1,0.412789977,23,1.889997221
5,5,4,1,1,1,1,0.099172741,23,2.140397976
5,5,2,1,1,1,1,0.970331728,23,2.140397976
0,5,1,1,4,1,1,0.180016295,24,1.251720786
0,5,3,1,2,1,1,0.889488174,24,1.251720786
0,5,4,1,3,1,1,1.283948963,24,1.251720786
0,5,3,1,3,1,1,1.771797996,24,1.251720786
5,5,0,1,4,1,1,0.064326382,24,1.889997221
5,5,1,2,4,1,1,-0.388676291,24,2.378524184
0,5,1,1,3,1,1,-0.900220848,25,0.465667576
0,5,4,1,1,1,1,-0.12105625,25,1.251720786
0,5,0,1,3,1,1,-0.051363532,25,1.251720786
0,5,4,1,3,1,1,1.283948963,25,1.251720786
5,5,2,1,1,1,1,0.819795455,25,1.791800846
5,5,4,1,4,1,1,1.399638877,25,1.791800846
5,5,3,1,4,1,1,1.876337075,25,1.889997221
5,5,1,0,1,1,1,-1.42291624,26,0.124435175
5,5,0,1,4,1,1,0.273404539,26,1.251720786
0,5,0,1,3,1,1,-0.040212696,26,1.251720786
0,5,0,1,4,1,1,0.587021774,26,1.251720786
5,5,1,1,3,1,1,-0.656296332,26,1.889997221
5,5,1,1,4,1,1,-0.109905415,26,1.889997221
0,5,1,0,1,1,1,-1.44521791,27,0.10628638
0,5,2,1,4,1,1,-0.597754448,27,1.251720786
0,5,1,1,4,1,1,0.180016295,27,1.251720786
0,5,3,1,1,1,1,0.227407344,27,1.251720786
0,5,2,1,1,1,1,0.645563658,27,1.251720786
0,5,3,1,2,1,1,0.750102736,27,1.251720786
0,5,3,1,3,1,1,1.771797996,27,1.251720786
5,5,1,1,4,1,1,0.005784498,27,1.791800846
5,5,4,1,1,1,1,-0.15590261,27,1.796710665
5,5,0,2,3,1,1,-0.318983572,27,2.09033536
5,5,3,1,1,1,1,0.56332625,27,2.140397976
0,5,1,0,1,1,1,-1.44521791,28,0.10628638
5,5,2,1,4,1,1,-0.621449973,28,1.251720786
5,5,4,1,3,1,1,0.737558047,28,1.251720786
0,5,4,1,1,1,1,-0.12105625,28,1.251720786
0,5,1,1,4,1,1,0.180016295,28,1.251720786
0,5,3,1,3,1,1,1.632412558,28,1.251720786
5,5,0,1,3,1,1,-0.342679097,28,1.595408097
5,5,3,1,1,1,1,0.56332625,28,1.595408097
5,5,1,1,3,1,1,-0.887676159,28,1.791800846
5,5,1,1,4,1,1,-0.342679097,28,1.791800846
5,5,4,1,3,1,1,0.854641815,28,1.791800846
5,5,3,1,1,1,1,0.436485501,28,1.889997221
0,5,1,1,3,1,1,-0.900220848,29,0.465667576
0,5,1,1,3,1,1,-0.45836901,29,1.251720786
0,5,3,1,1,1,1,0.366792782,29,1.251720786
5,5,2,1,4,1,1,-0.586603613,29,1.791800846
5,5,1,1,3,1,1,-0.656296332,29,1.889997221
5,5,4,1,1,1,1,-0.15590261,30,1.251720786
0,5,4,1,2,1,1,0.401639142,30,1.251720786
5,5,0,1,4,1,1,0.552175415,30,1.595408097
5,5,0,1,3,1,1,-0.482064535,30,1.889997221
5,5,0,1,4,1,1,0.412789977,30,1.889997221
0,5,4,1,2,1,1,0.401639142,31,1.251720786
0,5,3,1,3,1,1,1.771797996,31,1.251720786
5,5,0,1,3,1,1,-0.342679097,31,1.595408097
5,5,0,1,4,1,1,0.20371182,31,1.595408097
5,5,4,1,3,1,1,0.737558047,31,1.600317916
0,5,3,1,2,1,1,0.750102736,31,1.599835701
5,5,1,1,3,1,1,-0.887676159,31,1.791800846
5,5,1,1,4,1,1,0.005784498,31,1.791800846
5,5,2,1,1,1,1,0.819795455,31,1.791800846
5,5,1,1,3,1,1,-0.656296332,31,1.889997221
5,5,0,1,4,1,1,0.412789977,31,1.889997221
5,5,3,1,1,1,1,0.436485501,31,1.889997221
5,5,3,1,4,1,1,1.876337075,31,1.889997221
0,5,0,1,4,1,1,0.458787171,32,1.251720786
0,5,0,1,4,1,1,0.598172609,32,1.251720786
5,5,0,1,4,1,1,0.20371182,32,1.595408097
5,5,2,1,4,1,1,-0.621449973,32,1.600317916
0,5,0,0,0,1,1,-1.434067075,33,0.10628638
0,5,3,1,2,1,1,0.750102736,33,1.251720786
5,5,0,1,4,1,1,0.20371182,33,1.595408097
5,5,2,1,4,1,1,-0.737139886,33,1.791800846
5,5,1,1,4,1,1,-0.551757254,33,1.791800846
5,5,0,1,4,1,1,0.412789977,33,1.889997221
5,5,3,1,4,1,1,1.702105277,33,1.889997221
5,5,0,2,3,1,1,-0.318983572,33,2.09033536
5,5,4,1,3,1,1,0.994027253,33,2.140397976
5,5,3,1,3,1,1,1.329946158,33,2.23859435
0,5,0,0,0,1,1,-1.434067075,34,0.10628638
0,5,1,1,4,1,1,0.180016295,34,1.251720786
0,5,4,1,3,1,1,1.283948963,34,1.251720786
0,5,3,1,3,1,1,1.632412558,34,1.251720786
5,5,1,1,4,1,1,-0.342679097,34,1.791800846
5,5,3,0,3,1,1,-1.42291624,35,0.124435175
5,5,2,1,4,1,1,-0.621449973,35,1.251720786
0,5,2,1,4,1,1,-0.656296332,35,1.251720786
0,5,1,1,4,1,1,0.180016295,35,1.251720786
0,5,3,1,1,1,1,0.366792782,35,1.251720786
0,5,4,1,2,1,1,0.401639142,35,1.251720786
0,5,3,1,3,1,1,1.632412558,35,1.251720786
5,5,2,1,4,1,1,-0.737139886,35,1.791800846
5,5,1,1,4,1,1,-0.551757254,35,1.791800846
5,5,1,1,4,1,1,-0.203293659,35,1.791800846
5,5,4,1,4,1,1,1.399638877,35,1.791800846
5,5,0,2,3,1,1,-0.412371816,35,2.611258359
5,5,0,2,3,1,1,-0.272986378,35,2.611258359
0,5,1,1,4,1,1,0.180016295,36,1.251720786
0,5,0,1,4,1,1,0.458787171,36,1.251720786
5,5,4,1,1,1,1,0.099172741,36,1.791800846
5,5,2,1,1,1,1,0.970331728,36,1.791800846
5,5,4,0,4,1,1,-1.42291624,37,0.124435175
0,5,4,1,2,1,1,0.401639142,37,1.251720786
0,5,0,1,4,1,1,0.598172609,37,1.251720786
5,5,1,1,4,1,1,0.005784498,37,1.791800846
5,5,1,1,4,1,1,0.238558179,37,1.889997221
5,5,3,1,1,1,1,0.56332625,37,2.140397976
5,5,2,1,4,1,1,-0.621449973,38,1.251720786
5,5,4,1,1,1,1,-0.15590261,38,1.251720786
0,5,1,1,3,1,1,-0.45836901,38,1.251720786
0,5,2,1,1,1,1,0.645563658,38,1.251720786
0,5,4,1,3,1,1,1.283948963,38,1.251720786
5,5,1,1,4,1,1,-0.342679097,38,1.791800846
5,5,3,1,3,1,1,1.155714361,38,1.889997221
5,5,3,1,3,1,1,1.329946158,38,1.889997221
0,5,2,1,1,1,1,0.645563658,39,1.251720786
5,5,1,1,4,1,1,-0.203293659,39,1.791800846
5,5,4,1,3,1,1,0.854641815,39,1.791800846
5,5,1,1,4,1,1,-0.109905415,39,1.889997221
5,5,0,1,4,1,1,0.412789977,39,1.889997221
0,5,4,1,3,1,1,1.283948963,40,1.251720786
5,5,0,1,4,1,1,0.552175415,40,1.595408097
5,5,1,2,4,1,1,-0.388676291,40,2.09033536
5,5,2,1,4,1,1,-0.621449973,41,1.251720786
0,5,1,1,3,1,1,-0.45836901,41,1.251720786
0,5,1,1,4,1,1,0.180016295,41,1.251720786
0,5,2,1,1,1,1,0.645563658,41,1.251720786
0,5,3,1,3,1,1,1.632412558,41,1.251720786
5,5,1,1,4,1,1,0.005784498,41,1.791800846
5,5,0,1,3,1,1,-0.482064535,41,1.889997221
5,5,1,1,4,1,1,0.238558179,41,1.889997221
5,5,0,2,3,1,1,-0.412371816,41,2.611258359
5,5,1,0,1,1,1,-1.42291624,42,0.124435175
5,5,2,1,4,1,1,-0.272986378,42,1.251720786
0,5,3,1,1,1,1,0.227407344,42,1.251720786
0,5,0,1,4,1,1,0.598172609,42,1.251720786
0,5,0,1,3,1,1,-0.434673486,42,1.317652638
5,5,1,1,4,1,1,0.005784498,42,1.791800846
5,5,4,1,4,1,1,1.539024315,42,1.791800846
5,5,0,1,3,1,1,-0.482064535,42,1.889997221
5,5,3,1,3,1,1,1.329946158,42,1.889997221
0,5,1,1,3,1,1,-0.900220848,43,0.465667576
0,5,0,1,3,1,1,-0.040212696,43,1.251720786
0,5,3,1,1,1,1,0.366792782,43,1.251720786
0,5,4,1,2,1,1,0.401639142,43,1.251720786
5,5,0,1,4,1,1,0.20371182,43,1.595408097
5,5,0,1,4,1,1,0.064326382,43,1.889997221
5,5,4,1,1,1,1,-0.15590261,44,1.251720786
0,5,0,1,4,1,1,0.598172609,44,1.251720786
5,5,0,1,4,1,1,0.064326382,44,1.889997221
5,5,3,1,1,1,1,0.262253704,44,1.889997221
5,5,2,1,4,1,1,-0.621449973,45,1.251720786
0,5,2,1,4,1,1,-0.656296332,45,1.251720786
0,5,3,1,1,1,1,0.366792782,46,1.251720786
0,5,0,1,1,1,1,1.760647161,46,1.251720786
5,5,0,1,4,1,1,0.552175415,46,1.595408097
5,5,3,1,1,1,1,0.56332625,46,1.595408097
5,5,1,1,4,1,1,-0.203293659,46,1.791800846
5,5,3,1,4,1,1,1.876337075,46,1.889997221
5,5,2,2,4,1,1,-0.249290853,46,1.920946614
5,5,0,1,4,1,1,0.621868133,47,1.251720786
0,5,4,1,3,1,1,1.155714361,47,1.317652638
5,5,4,1,4,1,1,1.539024315,47,1.791800846
0,5,0,0,0,1,1,-1.44521791,48,0.10628638
5,5,0,1,4,1,1,0.273404539,48,1.251720786
0,5,0,1,4,1,1,0.587021774,48,1.251720786
0,5,4,1,3,1,1,1.155714361,48,1.317652638
5,5,3,1,4,1,1,1.702105277,48,1.889997221
0,5,1,0,1,1,1,-1.44521791,49,0.10628638
5,0,3,0,4,2,1,-1.329527997,1,0.569168308
5,0,3,1,4,2,1,2.061719707,1,1.986615439
0,0,0,1,3,2,1,-0.353829932,2,1.314584001
5,0,3,1,4,2,1,1.911183434,2,1.893328883
5,0,1,1,2,2,1,-1.015910762,2,2.114270726
5,0,0,1,2,2,1,-0.621449973,2,2.114270726
5,0,0,0,1,2,1,-1.340678832,3,0.569168308
0,0,3,0,4,2,1,-1.329527997,3,0.569168308
0,0,0,1,4,2,1,0.715256377,3,1.314584001
0,0,0,0,1,2,1,-1.329527997,4,0.520070121
0,0,0,1,4,2,1,0.656714493,4,0.940824051
5,0,1,1,3,2,1,-1.015910762,4,1.245232812
0,0,2,1,1,2,1,1.133412691,4,1.382050171
5,0,3,1,3,2,1,1.214256245,4,1.48090411
5,0,3,1,3,2,1,1.377337207,4,1.48090411
5,0,0,1,2,2,1,-0.678598002,4,1.731304865
5,0,1,1,3,2,1,-0.702293526,4,1.860450633
5,0,3,1,1,2,1,0.412789977,4,2.821284622
5,0,1,0,2,2,1,-1.305832473,5,0.520070121
0,0,1,0,2,2,1,-1.353223521,5,0.520070121
0,0,0,1,2,2,1,-0.691142691,5,0.635407023
0,0,0,1,4,2,1,0.715256377,5,0.823602129
0,0,0,1,3,2,1,-0.109905415,5,0.940824051
0,0,3,1,2,2,1,0.667865328,5,0.940824051
0,0,3,1,3,2,1,1.656108083,5,0.940824051
5,0,0,1,3,2,1,-0.284137213,5,1.48090411
5,0,1,1,2,2,1,-0.935067208,5,1.731304865
5,0,1,1,3,2,1,-0.539212564,5,1.731304865
5,0,3,1,5,2,1,-1.015910762,6,0.940824051
5,0,4,1,1,2,1,-0.260441688,6,0.940824051
0,0,5,1,1,2,1,-0.79568177,6,1.382050171
5,0,4,1,2,2,1,0.575870939,6,1.48090411
5,0,3,1,1,2,1,0.517329055,6,1.579100485
5,0,0,1,3,2,1,-0.12105625,6,1.82950124
5,0,3,0,4,2,1,-1.329527997,7,0.520070121
0,0,1,0,2,2,1,-1.353223521,7,0.520070121
5,0,0,0,1,2,1,-1.340678832,7,0.846090852
5,0,4,1,1,2,1,-0.260441688,7,0.940824051
5,0,3,1,1,2,1,0.053175547,7,1.284511361
5,0,1,1,4,2,1,0.308250898,7,1.48090411
5,0,1,1,3,2,1,-0.516910894,7,2.408859849
5,0,1,0,2,2,1,-1.340678832,8,0.520070121
5,0,0,1,2,2,1,-0.621449973,8,0.940824051
5,0,1,1,3,2,1,-0.551757254,8,1.053749881
5,0,3,1,1,2,1,0.110323576,8,1.191224806
5,0,1,1,2,2,1,-0.935067208,8,1.48090411
5,0,0,1,3,2,1,-0.12105625,8,1.48090411
5,0,1,1,4,2,1,-0.15590261,8,1.579100485
5,0,3,1,1,2,1,0.412789977,8,1.82950124
0,0,0,1,3,2,1,0.040630857,9,0.940824051
5,0,4,1,2,2,1,0.633018969,9,1.28942118
0,0,2,1,1,2,1,1.133412691,9,1.382050171
5,0,3,1,1,2,1,0.598172609,9,1.579100485
0,0,4,0,4,2,1,-1.305832473,10,0.520070121
0,0,3,1,3,2,1,1.656108083,10,0.940824051
5,0,3,1,1,2,1,0.053175547,10,1.284511361
5,0,3,1,4,2,1,-1.074452646,10,1.48090411
5,0,3,1,2,2,1,0.621868133,10,1.48090411
5,0,3,1,5,2,1,-0.887676159,10,1.593829941
5,0,3,0,4,2,1,-1.329527997,11,0.520070121
5,0,1,0,2,2,1,-1.305832473,11,0.520070121
0,0,1,1,4,2,1,-0.447218175,11,0.823602129
0,0,3,1,1,2,1,0.238558179,11,0.940824051
0,0,3,1,1,2,1,0.389094452,11,0.940824051
0,0,3,1,1,2,1,0.458787171,11,0.940824051
0,0,5,1,1,2,1,-0.79568177,11,1.382050171
5,0,4,1,3,2,1,0.970331728,11,1.48090411
5,0,1,1,3,2,1,-0.144751775,11,2.011164533
0,0,0,1,1,2,1,1.980876153,12,0.635407023
0,0,2,1,2,2,1,1.667258918,12,0.727641475
0,0,0,1,4,2,1,0.308250898,12,0.940824051
0,0,3,1,3,2,1,1.504177955,12,0.940824051
5,0,3,1,1,2,1,0.180016295,12,1.284511361
5,0,1,1,4,2,1,0.018329187,12,1.927697614
5,0,0,0,1,2,1,-1.340678832,13,0.520070121
0,0,4,0,4,2,1,-1.305832473,13,0.520070121
0,0,3,1,1,2,1,0.389094452,13,0.940824051
0,0,3,1,2,2,1,0.667865328,13,0.940824051
5,0,1,1,3,2,1,-1.015910762,13,1.053749881
5,0,3,1,1,2,1,0.20371182,13,1.579100485
5,0,3,1,1,2,1,0.331946423,13,1.579100485
5,0,1,1,4,2,1,0.157714625,13,1.927697614
5,0,1,0,2,2,1,-1.340678832,14,0.520070121
5,0,1,1,3,2,1,-0.551757254,14,1.053749881
5,0,3,1,1,2,1,0.180016295,14,1.284511361
5,0,1,1,4,2,1,0.157714625,14,1.579100485
5,0,1,1,3,2,1,-0.539212564,14,1.82950124
5,0,0,0,1,2,1,-1.340678832,15,0.520070121
5,0,3,0,4,2,1,-1.329527997,15,0.846090852
5,0,1,1,2,2,1,-0.876525324,15,0.940824051
0,0,0,1,4,2,1,0.192560985,15,0.940824051
5,0,3,1,1,2,1,0.331946423,15,1.579100485
5,0,4,1,2,2,1,0.377943617,15,1.82950124
5,0,3,1,2,2,1,0.621868133,15,1.82950124
0,0,0,0,1,2,1,-1.329527997,16,0.520070121
0,0,4,0,4,2,1,-1.305832473,16,0.520070121
0,0,0,1,4,2,1,0.308250898,16,0.940824051
5,0,2,1,5,2,1,-0.051363532,16,1.194074254
5,0,4,1,1,2,1,-0.040212696,16,1.579100485
5,0,1,1,4,2,1,0.018329187,16,1.579100485
5,0,4,1,1,2,1,0.145169936,16,1.579100485
0,0,1,0,2,2,1,-1.353223521,17,0.520070121
5,0,4,0,4,2,1,-1.353223521,17,0.846090852
5,0,3,1,5,2,1,-1.015910762,17,0.940824051
5,0,0,1,2,2,1,-0.876525324,17,1.48090411
5,0,0,1,3,2,1,-0.12105625,17,1.48090411
5,0,4,1,3,2,1,0.970331728,17,1.48090411
5,0,3,1,1,2,1,0.20371182,17,1.579100485
5,0,1,1,3,2,1,-0.678598002,17,1.82950124
5,0,0,1,3,2,1,-0.284137213,17,1.82950124
5,0,4,0,4,2,1,-1.353223521,18,0.520070121
5,0,0,0,1,2,1,-1.340678832,18,0.520070121
5,0,4,1,1,2,1,-0.260441688,18,0.940824051
0,0,0,1,3,2,1,0.040630857,18,0.940824051
5,0,1,1,3,2,1,-0.551757254,18,1.053749881
5,0,3,1,1,2,1,0.110323576,18,1.191224806
5,0,1,1,3,2,1,-0.284137213,18,1.284511361
0,0,1,0,2,2,1,-1.353223521,19,0.520070121
0,0,3,0,4,2,1,-1.294681638,19,0.520070121
0,0,3,1,3,2,1,1.656108083,19,0.940824051
5,0,1,1,3,2,1,-0.551757254,19,1.053749881
5,0,2,1,5,2,1,-0.051363532,19,1.194074254
0,0,1,0,2,2,1,-1.353223521,20,0.520070121
0,0,3,1,2,2,1,0.667865328,20,0.940824051
0,0,5,1,2,2,1,-0.284137213,20,1.382050171
5,0,1,1,3,2,1,-0.377525456,20,1.48090411
5,0,3,1,1,2,1,0.598172609,20,1.579100485
5,0,1,1,3,2,1,-0.539212564,20,1.82950124
5,0,4,1,1,2,1,-0.040212696,20,1.927697614
5,0,3,0,4,2,1,-1.329527997,21,0.520070121
0,0,3,0,4,2,1,-1.329527997,21,0.520070121
0,0,0,1,4,2,1,0.192560985,21,0.940824051
5,0,3,1,4,2,1,-1.074452646,21,1.48090411
5,0,1,1,2,2,1,-0.935067208,21,1.48090411
5,0,0,1,4,2,1,0.238558179,21,1.579100485
5,0,3,1,1,2,1,0.517329055,21,1.579100485
5,0,1,1,3,2,1,-0.284137213,21,1.633108491
5,0,0,0,1,2,1,-1.340678832,22,0.520070121
5,0,1,0,2,2,1,-1.340678832,22,0.520070121
5,0,1,0,2,2,1,-1.305832473,22,0.520070121
5,0,3,1,5,2,1,-0.806832605,22,0.940824051
5,0,3,1,1,2,1,-0.016517172,22,0.940824051
0,0,3,1,1,2,1,0.238558179,22,0.940824051
5,0,2,1,5,2,1,-0.051363532,22,1.194074254
5,0,3,1,1,2,1,0.20371182,22,1.579100485
5,0,0,1,4,2,1,0.238558179,22,1.579100485
5,0,3,1,5,2,1,-0.887676159,23,0.940824051
5,0,3,1,2,2,1,0.621868133,23,1.48090411
0,0,2,0,2,2,1,-1.353223521,24,0.520070121
0,0,0,1,4,2,1,0.715256377,24,0.823602129
5,0,3,1,1,2,1,0.262253704,24,1.284511361
5,0,3,1,5,2,1,-0.992215237,24,1.48090411
5,0,0,1,3,2,1,-0.284137213,24,1.48090411
5,0,0,1,3,2,1,-0.12105625,24,1.48090411
5,0,3,1,1,2,1,0.20371182,24,1.579100485
5,0,1,0,2,2,1,-1.305832473,25,0.520070121
0,0,0,1,2,2,1,-0.841678964,25,0.635407023
0,0,0,1,4,2,1,0.436485501,25,0.635407023
0,0,0,1,1,2,1,1.83033988,25,0.635407023
5,0,3,1,1,2,1,-0.016517172,25,0.940824051
5,0,3,1,1,2,1,0.110323576,25,0.940824051
5,0,0,1,3,2,1,0.110323576,25,1.284511361
5,0,3,1,1,2,1,0.180016295,25,1.284511361
0,0,5,1,3,2,1,0.423940812,25,1.382050171
5,0,0,1,3,2,1,-0.284137213,25,1.82950124
0,0,0,0,1,2,1,-1.294681638,26,0.520070121
0,0,2,1,2,2,1,1.667258918,26,0.727641475
0,0,3,1,4,2,1,1.806644356,26,0.940824051
5,0,1,1,3,2,1,-0.678598002,26,1.48090411
5,0,1,1,4,2,1,-0.15590261,26,1.579100485
0,0,4,0,4,2,1,-1.305832473,27,0.520070121
5,0,3,1,5,2,1,-0.887676159,27,0.940824051
5,0,3,1,5,2,1,-0.806832605,27,0.940824051
5,0,0,1,2,2,1,-0.621449973,27,0.940824051
5,0,3,1,1,2,1,0.110323576,27,0.940824051
0,0,2,1,4,2,1,-0.295288048,27,1.382050171
0,0,5,1,4,2,1,0.83094629,27,1.382050171
5,0,3,1,1,2,1,0.20371182,27,1.579100485
0,0,4,0,4,2,1,-1.305832473,28,0.520070121
0,0,0,1,4,2,1,0.436485501,28,0.635407023
5,0,1,1,3,2,1,-0.284137213,28,1.284511361
5,0,0,1,2,2,1,-0.876525324,28,1.48090411
5,0,1,1,4,2,1,-0.016517172,28,1.82950124
0,0,3,1,1,2,1,0.238558179,29,0.940824051
0,0,3,1,3,2,1,1.504177955,29,0.940824051
0,0,5,1,1,2,1,-0.79568177,29,1.382050171
5,0,3,0,4,2,1,-1.329527997,30,0.520070121
0,0,4,0,4,2,1,-1.305832473,30,0.520070121
0,0,0,1,3,2,1,0.040630857,30,0.940824051
5,0,0,1,3,2,1,0.110323576,30,1.284511361
5,0,1,1,5,2,1,0.331946423,30,1.48090411
5,0,3,1,1,2,1,0.20371182,30,1.579100485
5,0,3,1,1,2,1,0.389094452,30,1.579100485
5,0,0,0,1,2,1,-1.340678832,31,0.520070121
0,0,2,1,1,2,1,1.133412691,31,0.727641475
0,0,3,1,2,2,1,0.667865328,31,0.940824051
5,0,1,1,3,2,1,-0.516910894,31,1.48090411
5,0,3,1,1,2,1,0.389094452,31,1.579100485
5,0,4,0,4,2,1,-1.353223521,32,0.520070121
0,0,0,1,2,2,1,-0.841678964,32,0.635407023
5,0,3,1,5,2,1,-0.806832605,32,0.940824051
5,0,4,1,1,2,1,-0.260441688,32,0.940824051
5,0,3,1,1,2,1,0.053175547,32,1.284511361
5,0,1,1,2,2,1,-0.876525324,32,1.28942118
5,0,4,1,1,2,1,-0.040212696,32,1.579100485
0,0,1,0,2,2,1,-1.353223521,33,0.520070121
0,0,0,1,2,2,1,-0.691142691,33,0.635407023
0,0,0,1,1,2,1,1.980876153,33,0.635407023
5,0,1,1,2,2,1,-1.015910762,33,0.940824051
5,0,3,1,5,2,1,-1.015910762,33,0.940824051
5,0,3,1,1,2,1,0.262253704,33,1.284511361
5,0,4,1,1,2,1,-0.040212696,33,1.579100485
5,0,3,1,1,2,1,0.412789977,33,1.579100485
5,0,0,0,1,2,1,-1.340678832,34,0.520070121
0,0,0,1,4,2,1,0.308250898,34,0.940824051
5,0,2,1,5,2,1,-0.051363532,34,1.194074254
0,0,5,1,4,2,1,0.83094629,34,1.382050171
5,0,3,1,5,2,1,-0.911371683,34,1.48090411
5,0,3,1,1,2,1,0.20371182,34,1.579100485
5,0,1,1,3,2,1,-0.284137213,34,1.633108491
5,0,0,1,4,2,1,0.238558179,34,1.927697614
5,0,0,0,1,2,1,-1.340678832,35,0.520070121
5,0,3,1,1,2,1,0.110323576,35,0.940824051
0,0,0,1,4,2,1,0.192560985,35,0.940824051
5,0,0,1,2,2,1,-0.678598002,35,1.48090411
5,0,4,1,1,2,1,-0.040212696,35,1.579100485
5,0,3,1,1,2,1,0.517329055,35,1.579100485
5,0,4,1,2,2,1,0.575870939,35,1.82950124
0,0,2,0,2,2,1,-1.353223521,36,0.520070121
0,0,3,0,4,2,1,-1.329527997,36,0.520070121
5,0,3,1,1,2,1,-0.016517172,36,0.940824051
0,0,0,1,4,2,1,0.192560985,36,0.940824051
5,0,4,1,2,2,1,0.575870939,36,1.48090411
5,0,0,0,1,2,1,-1.340678832,37,0.520070121
0,0,0,0,1,2,1,-1.329527997,37,0.520070121
0,0,0,1,4,2,1,0.587021774,37,0.635407023
0,0,0,1,1,2,1,1.980876153,37,0.635407023
0,0,0,1,3,2,1,-0.353829932,37,0.823602129
5,0,3,1,5,2,1,-1.015910762,37,0.940824051
0,0,0,1,4,2,1,0.308250898,37,0.940824051
5,0,0,1,3,2,1,0.110323576,37,1.284511361
5,0,4,1,2,2,1,0.575870939,37,1.48090411
5,0,0,1,4,2,1,0.412789977,37,1.579100485
0,0,4,0,4,2,1,-1.305832473,38,0.520070121
0,0,2,1,4,2,1,-0.632600808,38,0.727641475
5,0,3,1,5,2,1,-0.887676159,38,0.940824051
0,0,3,1,1,2,1,0.458787171,38,0.940824051
0,0,3,1,2,2,1,0.667865328,38,0.940824051
5,0,3,1,1,2,1,0.262253704,38,1.284511361
5,0,1,1,3,2,1,-0.678598002,38,1.48090411
5,0,0,1,3,2,1,-0.284137213,38,1.48090411
5,0,4,1,3,2,1,1.133412691,38,1.48090411
5,0,2,1,5,2,1,-0.051363532,38,1.510757562
5,0,0,1,4,2,1,0.238558179,38,1.579100485
5,0,4,1,2,2,1,0.377943617,38,1.82950124
0,0,1,1,4,2,1,-0.029061861,39,0.823602129
0,0,3,1,1,2,1,0.238558179,39,0.940824051
5,0,1,1,3,2,1,-0.284137213,39,1.284511361
5,0,4,1,1,2,1,-0.190748969,39,1.284511361
5,0,0,1,3,2,1,0.110323576,39,1.284511361
0,0,5,1,1,2,1,-0.79568177,39,1.382050171
5,0,1,1,4,2,1,-0.016517172,39,1.579100485
5,0,1,1,4,2,1,0.308250898,39,1.82950124
5,0,1,0,2,2,1,-1.340678832,40,0.520070121
0,0,0,1,3,2,1,-0.040212696,40,0.635407023
0,0,0,1,3,2,1,-0.353829932,40,0.823602129
5,0,3,1,5,2,1,-0.887676159,40,0.940824051
5,0,3,1,1,2,1,-0.016517172,40,0.940824051
5,0,3,1,1,2,1,0.20371182,40,1.579100485
5,0,3,1,1,2,1,0.517329055,40,1.579100485
0,0,1,1,4,2,1,-0.029061861,41,0.823602129
5,0,2,1,5,2,1,-0.051363532,41,1.194074254
0,0,5,1,2,2,1,-0.284137213,41,1.382050171
